trip_id,biker_id,from_station_id,to_station_id,tripduration,temperature
7536032,15454,307,114,13.81666667,62.1
3259892,19022,313,35,23.68333333,81
10209990,23254,61,276,8.233333333,81
3355080,13709,88,91,4.55,84
7250334,22923,74,198,10.16666667,88
13426095,20271,141,326,20.5,45
12174818,23999,613,616,5.283333333,66.9
17444211,18390,56,52,10.75,36
5541039,24117,74,134,12.08333333,75.9
14391127,13616,254,232,2.133333333,70
6841524,15006,110,177,18.15,75
11858720,14694,256,332,10.9,82
14238546,10828,304,268,26.16666667,73
11101821,10050,46,176,4.066666667,89.1
7568640,22183,243,158,38.7,68
1459884,16424,177,232,17.91666667,77
15372140,13357,29,173,20.1,77
5845642,17322,75,283,4.033333333,61
10482037,15398,205,129,4.533333333,75
11983518,22304,302,58,9.833333333,72
3153477,13013,236,130,14.85,79
5675162,22577,299,13,5.95,55.9
15234946,13322,192,383,15.18333333,84.9
2588080,11602,226,100,28.56666667,61
17248336,22027,15,77,17.58333333,32
8607930,23128,337,359,9.283333333,28
12416856,24630,58,69,7.183333333,63
11113829,15960,242,326,4.816666667,77
6913130,19070,46,41,19.73333333,84
9202034,11261,60,144,15.06666667,75
5143872,19329,60,226,12.86666667,51.1
10210668,16847,175,40,8.5,81
13301666,19848,17,91,17.31666667,39
15211420,10302,177,313,21.43333333,75
15107810,21907,192,44,13.56666667,75.9
11409769,10305,289,157,12.2,82
5441891,24362,210,333,3.433333333,59
16573383,16760,67,188,3.266666667,93.9
3097848,14241,48,211,10.55,78.1
15589252,16321,298,228,7.1,66.9
1249184,22142,177,114,18.86666667,52
9164187,16603,147,321,8.883333333,48
3449020,15691,337,100,5.45,84
10028732,16577,130,158,5.3,87.1
12924121,10853,47,91,14.68333333,15.1
10523741,14474,108,75,7.383333333,84.9
15704396,15842,227,219,28.05,70
7775332,18995,256,240,2.2,53.1
12895169,16082,96,264,11.41666667,26.1
15891195,19383,74,133,2.883333333,80.1
2341980,17704,123,222,9.9,79
12481347,14273,74,161,12.11666667,50
11181446,18433,243,230,9.283333333,86
1121793,23788,69,17,4.333333333,37.9
3737367,20972,48,49,11.71666667,66
7491473,17896,238,314,2.616666667,80.1
7908831,24801,13,220,3.033333333,69.1
11118455,22050,54,192,14,84
3311801,23362,131,58,14.98333333,68
3425133,16135,69,260,15.71666667,69.1
16355575,12226,71,91,5.833333333,75
14532982,15827,16,197,19.88333333,82
2902733,16064,210,350,4.483333333,68
16003830,24910,212,144,17.33333333,70
15788369,19625,192,374,20.86666667,72
13811619,22738,158,290,11.81666667,72
15135999,14520,273,202,13.58333333,70
8348637,24529,261,214,10.5,30.9
10284497,19585,85,48,9.85,70
4121670,13328,140,110,3.25,48.9
4714221,11297,287,195,9.816666667,28
15800436,18052,40,41,5.916666667,79
13958112,24583,328,184,38.9,64
12060447,20532,60,324,24.45,71.1
5391711,24055,67,31,22.26666667,79
2508616,22678,56,53,7.183333333,69.1
11049256,23762,597,449,11.96666667,72
11421699,16902,228,61,16.06666667,78.1
14527783,20716,268,172,6.116666667,72
4587656,24878,71,109,6.666666667,27
5669120,13465,125,76,16.8,69.1
11515252,11209,161,91,10.81666667,82
7686960,19318,72,338,9.933333333,69.1
6670696,12739,48,16,14.06666667,78.1
9632656,24601,112,36,13.25,54
13012466,14636,290,123,3.383333333,44.1
5822932,16318,287,236,9.65,73.9
12775607,20285,86,69,8.133333333,66
6701492,14059,337,181,4.216666667,73.9
14695143,19699,130,158,5.85,82.9
6749927,16541,18,199,10.76666667,80.1
15375862,15729,165,325,13.11666667,73.9
13491203,17054,47,374,17.53333333,46
7790630,21887,94,100,19.2,55.9
3611754,13810,335,135,17.35,66.9
6614015,20987,81,174,10.68333333,78.1
17484943,15864,268,226,22.98333333,46
16702409,13674,140,36,15.6,62.1
12646170,16799,340,300,4.766666667,64.9
2321179,12341,288,94,2.916666667,82.9
12569144,22522,100,66,5.266666667,64.9
1784537,24123,321,338,11.71666667,66.9
8367664,23317,142,110,5.35,36
12619800,15240,140,56,18.81666667,55.9
13875916,10283,220,24,22.9,48.9
3381867,10757,144,220,13.13333333,82
8894938,24923,38,41,9.416666667,62.1
16395850,11915,289,173,16.48333333,73.9
17481394,10843,36,174,4.2,33.1
8711573,10827,289,141,25.88333333,37
16299893,17591,304,245,7.366666667,66
11612882,20479,326,253,3.433333333,68
5215403,21232,212,100,2.983333333,73.9
8716872,12400,346,36,11.8,30
13410231,18342,91,197,8.333333333,18
11819018,21483,245,293,5.883333333,73.9
14560290,20838,112,194,10.95,84.9
1422397,10306,53,75,10.28333333,52
16330917,20971,94,115,12.15,51.1
4923381,14094,302,319,5.783333333,46
5875184,18447,324,173,21.06666667,75
12468167,19275,188,506,26.95,68
6122419,11465,250,100,29.56666667,62.1
11883728,15231,145,140,4.333333333,66.9
13020303,24985,56,133,2.266666667,21
16639098,23423,24,192,14.75,72
16618318,15748,73,73,22.63333333,75.9
14898260,20735,112,48,6.75,72
14866804,16893,282,84,20.53333333,80.1
15118066,24057,287,100,4.783333333,82
9050731,11877,75,168,10.9,34
9736948,22960,287,268,19.63333333,82
13607142,12871,287,26,13.98333333,44.1
14767579,16255,340,251,19.48333333,73
12036009,10365,341,76,9.283333333,72
8231730,10255,125,172,8.7,37.9
3720560,22873,264,268,23.1,73
15671885,14980,131,343,6.283333333,81
4667119,19123,31,259,19.93333333,39.9
10240089,11075,284,284,5.2,82.9
8729842,24101,44,91,5.133333333,16
15262371,18304,337,91,10.63333333,73
13493870,17483,91,75,2.316666667,41
11195285,24070,118,140,12.83333333,73.9
16993655,23902,30,192,19.25,55
11452990,10776,145,287,17.91666667,69.1
7800032,18351,349,224,6.65,57.9
13754383,21585,216,128,9.033333333,57.9
6284508,19946,55,57,2.866666667,81
8752667,24628,134,51,14.38333333,30
15601394,23210,287,100,4.5,79
16263569,17992,30,40,25.85,59
12150347,13294,115,13,2.433333333,62.1
8917171,19148,148,149,9.183333333,48.9
4985541,24733,233,61,15.66666667,48
7047810,18428,220,141,11.41666667,78.1
6604641,15940,176,143,11.56666667,84
6233718,12964,107,39,8.983333333,82
12650156,14753,268,26,12.6,55.9
12682940,16957,170,59,9.1,57
2611024,15414,334,114,6.416666667,70
16503602,15858,181,92,7.3,66.9
15964017,21495,329,264,24.33333333,71.1
13988876,13745,178,341,15.3,81
15089478,22527,74,114,26.28333333,79
9554413,20180,49,195,5.883333333,55
7091552,12864,271,322,14.46666667,73
13765353,21162,289,188,20.38333333,71.1
1525757,11054,192,283,3.966666667,48
7327726,14110,160,259,22.6,91.9
5395558,19425,181,91,6.416666667,80.1
14441932,24371,58,61,7.416666667,78.1
15087931,16829,23,333,20.26666667,80.1
8867089,11501,304,334,10.01666667,51.1
1396656,20299,110,296,20.78333333,66.2
10990938,17547,99,173,8.25,71.1
10988562,22548,478,472,6.466666667,72
9132660,24369,286,118,14.38333333,37
11270785,13987,284,255,6.55,84.9
10563822,23234,4,247,22.6,79
16387834,15643,14,124,10,57.9
4517261,11460,349,330,11.8,28.9
13895469,20874,173,364,8.65,48
11617941,17250,601,602,5.833333333,75.9
17268529,17321,130,210,3.1,45
7081419,16602,359,98,11.45,72
1934510,12227,146,21,5.783333333,75.9
9230399,15393,260,499,7.25,63
16762826,12885,312,85,27.01666667,80.1
3907006,11724,241,274,8.15,46.9
13108233,13673,237,148,12.13333333,25
8155864,20565,150,150,24.78333333,68
12756148,16529,133,98,8.05,60.1
12987459,17335,68,77,3.766666667,37
2286259,22953,289,327,8.266666667,62.1
5711815,18698,73,43,8.866666667,59
11200917,19988,141,364,9.633333333,81
16297083,11900,449,432,3.133333333,60.1
7383848,13665,98,212,6.5,71.1
10522118,11916,117,296,3.233333333,84.9
5478209,13178,334,332,17.43333333,79
12012116,18075,226,213,27.63333333,66.9
16756279,21897,342,241,8.1,82
10963565,11753,181,154,24.71666667,88
13492422,23178,156,314,16.7,44.1
15635800,22674,237,147,3.766666667,64.9
8824489,17000,325,251,7.916666667,48
15966847,11688,237,168,12.6,71.6
9303782,23161,92,112,8.716666667,54
15794537,13605,46,212,6.6,73
13846304,23316,313,327,8.2,55
3212316,20988,195,284,4.683333333,71.1
15360742,15408,35,312,24.68333333,75.9
17002395,14733,192,32,6.233333333,68
4130241,23125,143,141,4.016666667,37
7687727,20231,140,192,18.21666667,69.1
4517698,22912,337,174,10.5,25
16774191,20436,36,198,7.466666667,73
11663736,11287,100,49,6.983333333,70
1561335,13508,66,198,6.066666667,66
2046730,13912,303,250,12.76666667,63
6822119,22765,309,507,8.05,72
5160278,12868,350,128,3.65,57
13451503,12799,174,331,14.16666667,41
3950444,22430,309,240,25.03333333,66.9
12306160,24114,301,35,16.5,62.1
2573601,13897,47,106,6.016666667,69.8
2207352,20058,246,244,2.766666667,82
15091409,11801,255,195,9.483333333,73.9
12698612,11988,50,210,21.33333333,59
15508660,19783,491,486,8.083333333,75.9
3085751,17551,197,287,9.116666667,66.9
3351593,23193,115,157,5.216666667,84.9
8902895,14821,254,161,28.83333333,46
10585953,12500,217,331,10.88333333,75.9
4673494,18845,117,294,20.66666667,41
16807937,19592,131,156,9.033333333,66
12282702,15383,50,287,3.7,69.1
15560879,19590,142,40,14.4,75
15929019,23602,99,338,17.21666667,86
14832828,17073,198,350,17.81666667,70
15432666,21114,242,461,15.88333333,78.1
15249372,11110,341,3,5.2,86
13791663,14519,49,286,2.816666667,75
7301370,18914,56,107,5.316666667,80.1
4550496,24131,141,94,2.05,10
5747453,19236,158,501,13.6,68
10367523,16279,233,43,10.01666667,64.9
8657801,14428,44,91,6.816666667,32
15016681,17569,359,182,4.8,75.9
13531634,11697,228,61,14.86666667,59
2765822,24465,91,291,14.91666667,63
10626608,10223,172,142,8.316666667,81
17532533,19643,110,91,10.03333333,12
15371566,11742,77,133,6.55,77
17345780,18712,114,232,2.583333333,53.1
17343416,22245,420,248,3.366666667,52
7862596,17343,35,90,10.9,53.1
11622010,15877,36,289,16.73333333,73.9
6927734,11157,315,222,10.8,75
3483604,15476,296,117,3.15,64.9
8597236,17175,504,108,27.63333333,35.1
4536244,24960,69,58,6.266666667,9
8039030,23932,305,69,5.016666667,57
13119197,16586,43,91,7.9,32
13084782,24581,36,81,7.416666667,34
17174327,19947,273,120,6.816666667,39
16272228,18548,212,84,5.8,61
17082951,21428,241,192,7.433333333,37.9
13334073,24765,261,122,5.066666667,34
3118600,18307,91,26,14.25,71.1
8186249,12380,21,241,3.333333333,66.9
13015501,17425,219,58,2.966666667,27
3308195,18708,114,131,8.216666667,77
3288007,24301,324,340,13.6,75.9
17406593,18861,94,307,10.38333333,50
10298692,16294,329,46,18.41666667,81
17113846,13853,111,25,9.25,39
15913504,19375,315,177,18.4,82.9
3475717,12744,349,67,3.05,73.4
8102528,20260,190,307,4.866666667,52
5156610,23540,114,48,25.78333333,64.9
17474452,18261,164,74,5.25,26.1
10693655,14893,190,67,5.05,72
4199087,23565,106,164,9.116666667,44.1
12317210,19293,334,85,20.8,39
16135040,15857,327,93,6.366666667,80.1
16838031,24295,244,475,13.13333333,73
3075363,21829,140,324,18.2,79
15815769,10900,305,39,22.43333333,73
4299568,11998,164,73,6.95,30.9
16711710,21955,19,320,2.833333333,64.9
13545624,24146,614,617,4.983333333,54
2255231,18424,19,19,33.45,73.9
5218362,17973,211,91,12.18333333,69.1
8348785,21617,117,299,3.95,28.9
12352394,23900,327,152,7.7,63
3227488,16263,181,26,12.01666667,75.2
5360770,14863,298,245,19.8,72
13559972,17851,107,198,5.7,46.9
13289967,18350,175,72,8.583333333,64.9
8780683,12932,211,74,12.08333333,53.1
12659483,21159,333,118,15.23333333,61
16507486,23781,176,321,19.23333333,69.1
5830257,19707,160,339,33.33333333,72
5647236,15689,35,133,13.66666667,73
16946798,11308,289,141,2.083333333,62.1
12948762,24000,283,54,21.45,36
15771989,18835,231,306,6.883333333,70
15059531,15954,41,37,3.983333333,78.1
14361365,22420,89,49,15.85,68
15653868,19605,349,220,13.6,73
7617440,17951,100,39,9.383333333,78.1
6620620,13612,164,332,22.48333333,86
10959513,24329,75,137,14.61666667,87.1
1654257,23213,195,69,28,82.9
6723322,24111,99,174,15.05,73
12126748,14236,174,195,8.916666667,62.1
3826101,21861,217,74,6.85,64
7391496,11378,89,164,7.866666667,64
8430968,14487,24,133,8.433333333,45
6488450,11100,511,25,31.43333333,80.1
1786680,20420,240,152,10.26666667,71.1
13861334,15295,313,176,19.3,36
15368690,15941,244,143,27.7,78.1
13440270,24519,90,321,5.966666667,54
15112366,19673,4,3,26.43333333,77
4096306,14809,158,111,15.83333333,54
1380641,16038,56,59,23.4,60.8
8761219,10100,289,48,8.85,32
15861612,19208,146,33,12.75,80.1
8605160,18564,100,174,5,34
4237750,23637,94,289,2.683333333,30
16758090,21343,18,74,5.866666667,81
14368159,10550,91,43,7.816666667,60.1
8549088,15449,226,156,4.933333333,28
14038019,11354,142,37,16.71666667,87.1
11016800,21555,162,61,19.76666667,75.9
10978992,20409,312,465,8.316666667,82
6502687,18754,93,90,19.96666667,75.9
1695856,21622,255,255,22.48333333,59
7963580,17937,286,268,23.33333333,54
8651804,18852,110,66,10.46666667,26.1
15568604,19646,110,91,11,75.9
16848202,16493,147,149,6.033333333,60.1
9358077,18393,19,241,6.25,44.1
4013751,21543,350,47,13.3,46.9
1754732,12724,91,112,3.866666667,59
8503756,11022,40,164,9.75,32
4393379,14102,283,25,12.18333333,39.9
9009145,13614,227,229,2.116666667,37.9
16982320,17348,292,296,11.03333333,70
16125935,21836,36,370,19.58333333,70
12212199,18344,40,142,14.53333333,77
12302437,17103,49,177,22.68333333,68
11701673,12168,123,260,6.333333333,78.1
4928938,24001,43,50,6.05,48.9
3640396,18802,195,91,9.966666667,62.1
11857561,11739,44,75,9.783333333,82
13228786,17085,33,18,9.866666667,63
7566718,22989,243,298,4.316666667,70
10183383,23539,112,125,25.91666667,82.9
16971569,19559,133,133,3.333333333,54
3119146,11033,337,111,4.816666667,69.8
11880901,11088,211,232,25.63333333,71.1
8937077,20332,283,61,21.51666667,48.9
14353660,15855,98,196,7.933333333,66.9
10722378,14095,100,91,4.383333333,71.1
3310224,20176,98,66,7.55,73.4
12929328,14026,41,37,4.15,14
15922250,24278,26,25,7.566666667,68
2296957,23679,69,60,19.2,87.1
3238372,10833,298,344,6.033333333,75
10426757,19386,327,67,2.9,68
11908401,15064,73,40,4.183333333,70
14521016,20852,36,89,3.133333333,81
16266381,11577,86,173,15.23333333,66
5173782,10346,283,43,6.05,71.1
13396252,21574,42,338,5.383333333,27
10635879,19218,93,96,16.25,70
12048412,16738,106,378,20.08333333,66
11609751,21436,199,26,3.966666667,73.9
13409793,24014,52,66,7.533333333,19
8205211,21350,484,483,5.3,46
15652205,19087,85,303,25.2,73
9552737,16449,45,44,9.8,54
15573710,22583,195,126,17.73333333,75.9
9260355,17878,67,310,11.9,55
12264007,14320,59,39,8.75,60.1
7095093,18103,173,350,14.83333333,70
9645261,16494,313,13,8.666666667,73
13300232,20523,325,461,22.05,39.9
11896925,23569,173,350,13.28333333,75
11326850,16764,344,325,5.85,79
8450643,22148,181,182,6.883333333,48
4521662,15272,293,299,12.28333333,30.9
17214867,10864,100,287,6.466666667,33.1
14058158,14207,284,77,11.45,82
16661107,18290,214,119,5.583333333,63
17394496,24255,131,493,9,46
4707000,18900,212,196,6.483333333,41
16553771,19500,264,77,10.31666667,93
14263628,22346,423,426,6.3,66
7717425,20194,293,234,6.966666667,66
14830212,10795,212,233,10.45,78.1
7794627,11567,317,22,6.666666667,59
4432130,16244,120,321,12.28333333,18
15217688,11541,153,359,21.03333333,70
13651194,14524,66,77,2.7,73.9
16630079,19685,182,289,4.216666667,89.1
14773570,10008,107,110,13.7,66.9
3518740,14966,333,233,18.91666667,64.9
1381411,16563,71,112,5.816666667,45
1276879,24662,69,222,6.583333333,51.1
3670228,14286,198,217,8.066666667,69.1
4666656,12877,134,158,24.18333333,42.1
9921009,24861,229,153,7.916666667,79
16438001,12468,125,146,15.51666667,87.1
10852868,22819,41,152,41.1,90
3213954,16531,24,90,17.61666667,73.9
17189834,13062,177,35,15.5,51.1
14558070,24303,91,376,16.93333333,89.1
16790672,23091,427,426,4.483333333,66.9
3774352,20769,239,311,3.083333333,75
2268041,24551,33,268,26.28333333,64.9
13174191,19908,39,81,4.733333333,24.1
15105957,19676,349,343,4.1,78.1
12377132,14818,312,114,7,71.1
2901121,23524,56,77,15.38333333,72
9607981,21662,472,472,26.96666667,68
10925779,18522,84,332,16.48333333,82.9
8392415,22595,127,144,4.15,32
16101862,18952,227,520,21.66666667,66.9
6803011,11182,218,14,13.81666667,73.9
16534526,14083,91,197,8.183333333,91
7066930,16410,264,51,4.066666667,69.1
5158559,17060,51,181,5.65,64
3976987,16590,86,111,8.916666667,54
16480738,23878,69,511,10.11666667,79
5019080,14922,141,337,11.25,66.9
11929799,13986,113,114,16.23333333,81
13289288,20011,181,182,7.633333333,64.9
8673261,13971,158,87,16.8,43
4321317,13346,162,296,13.91666667,34
8376256,14477,298,94,22.25,44.1
15250787,21285,74,100,5.233333333,84
11281029,12358,138,91,14.98333333,77
15699435,21696,138,141,9.416666667,80.1
1662532,19401,45,321,3.616666667,59
9888387,15814,417,322,8.766666667,78.1
10663297,11268,28,67,9.666666667,88
9150279,13092,291,288,11.26666667,45
4171715,12550,58,60,7.366666667,44.1
2980704,22306,132,279,16.7,78.1
3856819,12875,24,337,7.283333333,51.1
10816141,24579,337,91,11.76666667,84
9337473,12926,240,231,5.383333333,79
5025452,14688,35,212,16.95,75
3960149,23495,195,91,8.966666667,54
4231350,18652,118,288,4.833333333,26.1
1332753,21290,287,80,5.633333333,36
7344768,20475,39,334,26.9,84.9
10712004,22177,268,7,17.66666667,78.1
1482206,22973,61,31,15.4,42.1
13343335,24338,596,604,6.5,26.1
8352344,24083,56,74,6.533333333,39
10871893,23175,191,194,10.6,84.9
10159281,24792,37,52,6.733333333,80.1
6988741,19809,174,264,10.2,71.1
17480597,23310,47,26,4.233333333,32
3945040,20477,91,52,7.483333333,59
8855676,18486,264,44,2.716666667,37.9
5119812,14332,47,202,25.53333333,66.9
1919115,16425,226,227,5.933333333,84
2624328,10419,287,264,13.28333333,73.4
16404091,21274,127,288,6.533333333,68
8916261,10279,502,123,2.733333333,53.1
13261798,15920,176,192,15.91666667,64.9
9437621,14830,94,181,13.13333333,55
15957210,15967,110,176,5.183333333,84
4271432,21961,61,296,20.73333333,28
17026869,10290,74,164,4.1,53.1
14519298,10317,77,112,3.483333333,84
16768047,16206,17,383,13.16666667,69.1
7374302,16116,13,337,36.91666667,68
14156810,22903,100,140,9.016666667,64.9
11396657,24156,247,322,11.48333333,75.9
16061268,10839,225,20,8.3,75.9
11906457,20803,346,98,7.95,68
7563135,24104,87,34,11.98333333,72
6129547,22114,447,452,15.91666667,75.9
14573560,11723,287,340,22.46666667,84.9
7898196,24150,91,217,7.216666667,64
11908755,16488,49,107,12.76666667,72
11894849,18853,68,45,9.3,75.9
2133109,11317,219,93,9.333333333,87.1
15027795,19031,332,465,24.28333333,75.9
1210419,24307,69,310,3.733333333,28.9
5000661,20363,31,48,3.1,48.9
13914774,18597,21,75,4.3,44.1
3010315,19288,254,58,21.35,75
16679139,14854,320,241,3.75,62.1
17490675,21826,320,109,4.966666667,39.9
1836828,21396,30,91,10.18333333,73
14500839,13843,53,174,8.716666667,95
14379269,14941,73,156,23.25,72
11535322,23346,75,284,8.933333333,78.1
13664451,15892,128,502,17.33333333,80.1
3151907,12696,234,177,28.18333333,78.1
16045418,19336,493,230,5.516666667,69.1
13176953,10272,159,69,2.966666667,24.1
8551602,14891,5,110,15.31666667,28.9
16278791,13458,493,111,29.63333333,55
12764535,17238,75,47,11.88333333,54
13156433,21300,35,157,20.75,48.9
16020917,24166,33,174,7.85,66.9
2952802,22737,255,178,6.983333333,69.1
13539931,21477,192,134,5.183333333,48
13972306,12691,246,227,6.35,66
12408879,21895,180,176,4.016666667,60.1
10388633,10056,113,359,6.333333333,69.1
11973618,21803,238,243,4.916666667,84
8102517,17356,127,144,5.183333333,52
4808171,11316,43,192,7.716666667,41
4721567,15703,287,176,13.85,45
16694553,21253,331,210,11.81666667,71.1
13812433,14851,174,212,6.783333333,70
16880506,16216,109,89,7.733333333,75
10805396,20648,133,71,6.95,75.9
14505761,11334,320,129,8.533333333,91
13712624,17577,502,29,18.25,64.9
13544833,15932,157,24,21.4,52
2877811,12469,241,45,15.03333333,82.9
14082660,10923,59,72,3.283333333,44.1
7733101,20514,220,106,15.41666667,57.9
11714245,10671,268,94,7.166666667,81
16019577,23007,40,174,4.983333333,68
4864978,19335,232,229,8.416666667,63
17164436,15157,74,40,18.21666667,48
16231799,12254,45,52,9.816666667,72
7517137,22995,13,329,7.55,73.9
11544620,24252,111,211,8.8,70
15351308,22605,142,341,19.55,69.1
17155986,13916,91,43,7.083333333,37.9
3107099,20056,268,226,33.06666667,72
16408964,21549,133,71,8.65,63
11182520,23814,257,318,7.333333333,86
6398603,12271,287,181,8.4,82
11144869,17834,49,81,3.016666667,84
12493260,23925,241,57,6.716666667,52
15372217,22403,223,327,2.75,77
14462356,16428,227,492,6.983333333,90
14164814,23150,44,24,4.966666667,64
17072755,19108,192,54,12.9,53.1
4936479,15519,75,240,35.18333333,45
2278356,20026,283,174,5.466666667,75
16493465,13193,148,184,2.866666667,75.9
8157031,23720,143,176,11.41666667,68
6807426,11939,499,260,6.85,73.9
14770509,24953,126,329,19.93333333,69.8
16397536,23240,6,181,12.81666667,72
5762701,11368,508,511,8.4,82
7806873,17778,14,241,7.516666667,61
10757621,20878,3,4,15.25,71.1
3904055,20077,52,196,3.4,55
6283728,20850,301,31,6.2,78.1
1316469,24548,284,59,9.066666667,64
11096862,20670,27,172,13.8,81
14954042,18353,46,287,12.23333333,84.9
13345586,15131,52,91,7.966666667,32
12384178,12990,344,311,3.583333333,81
13651021,24624,31,301,12.56666667,73.9
10260232,17497,77,332,22.48333333,75.2
11369077,22197,497,303,18,82
11564618,16189,13,176,18.78333333,81
6819900,14024,283,30,27.36666667,77
3469948,22813,35,177,21.55,68
9582585,24016,90,94,26.33333333,52
12897985,15265,133,289,12.85,23
1528378,19219,195,174,10.11666667,57.9
2374088,19272,59,98,9.25,64.9
13873751,20153,71,186,5.566666667,48
1801029,20355,156,249,20.1,77
10771945,23896,58,123,19.43333333,82
4551514,12045,241,14,7.65,9
10248816,23183,156,115,3.25,70
4813568,16841,37,192,4.45,70
4081855,10445,91,110,10.43333333,61
2633952,16724,288,302,17.35,69.1
13690826,15136,199,192,18.21666667,57
7827183,12332,195,44,3.666666667,62.1
10722674,15881,45,255,7.05,71.1
4624546,16720,240,312,3.7,50
13644297,13280,294,295,4.216666667,64
11622632,21054,145,324,18.6,73
11330985,22769,186,133,8.816666667,73.9
15647712,12303,264,33,7.583333333,73.9
5368629,18790,286,194,10.9,71.1
16517881,12002,173,52,6.333333333,73.9
6195451,22587,372,92,14.58333333,82
8709613,14899,349,308,15.38333333,36
10297525,21040,61,260,15.63333333,81
11117603,12406,236,48,6.633333333,81
9106687,12639,174,233,4.65,30.9
3105323,14222,294,295,45.66666667,75
15118372,17201,181,220,19.68333333,82
16676114,18626,123,259,3.266666667,66.9
9893348,10965,176,321,19.46666667,69.1
13162363,23368,212,75,7.883333333,41
14544297,14551,283,67,21.73333333,71.1
14306563,13735,213,289,16.03333333,60.1
2506267,16883,303,220,19.98333333,66
4515331,12970,273,120,4.466666667,37.9
8859083,15112,174,56,5.05,32
8757054,16795,57,36,7.266666667,28.9
9504700,24181,53,176,7.5,68
13787409,17546,15,75,17.3,60.1
16514795,20543,25,192,10.9,77
5158733,19454,239,477,9.433333333,64
8599059,15071,286,99,14.3,42.1
1374451,18132,86,52,16.16666667,57.9
10881755,14926,24,91,38.86666667,84
6268850,11457,133,77,6.2,68
9156048,21610,51,49,2.383333333,45
11376302,14093,49,74,9.25,79
16718063,13903,59,59,23.83333333,57.9
1176957,23163,134,283,6.283333333,19.9
1617145,24423,66,217,7.6,70
1668894,12795,56,91,2.666666667,51.1
8275257,21492,110,18,13.03333333,42.1
15721350,15784,454,447,8.7,81
4810297,21890,196,174,13.26666667,39.9
13692669,14197,197,161,8.35,53.1
10214069,23786,169,167,34.61666667,84.9
13363780,16073,74,18,10.56666667,61
12966658,12794,98,174,3.816666667,41
14600808,14221,307,198,22.05,75
10389962,24576,345,420,6.583333333,71.1
15067113,14311,283,41,3.483333333,77
5799421,17833,50,174,7.3,79
8832244,21011,164,52,4.3,34
11733322,16087,296,117,3.15,77
17084860,17378,276,214,13.65,39
9246716,10486,231,256,5.65,64.9
3045514,21034,66,92,13.83333333,71.1
16393551,12785,60,74,9.066666667,73
12112756,18468,344,482,8.433333333,64
14685825,17794,603,604,5.783333333,84.9
12095624,18005,85,302,20.15,64.9
9963571,14579,244,297,6.916666667,64
9461972,12382,39,174,5.933333333,57
5846001,18122,41,91,12.75,61
14238579,22607,183,69,5.366666667,73
9993072,14279,68,50,5.783333333,66.9
8373605,15581,128,77,20.53333333,39.9
15027413,22365,26,110,8.833333333,77
15172307,11098,128,69,6.716666667,72
15183888,17727,511,219,24.38333333,71.1
8049348,16638,146,217,7.3,53.1
4460438,22169,331,211,13.71666667,30.9
4158939,17714,176,289,7.3,45
15654807,12092,175,6,14.9,70
15635962,13382,106,81,11.86666667,64.9
12012575,24320,126,173,11.51666667,64.9
13315091,12494,49,283,2.683333333,39.9
17174994,11304,195,18,9.5,41
11981370,11808,302,324,5.816666667,69.1
4252653,10560,304,226,7.133333333,23
9768240,21903,338,341,16.75,79
11743566,21333,240,298,12.63333333,90
4185004,19026,57,135,12.98333333,39.9
5775320,12067,195,49,7.6,79
15479276,22983,6,341,9.683333333,82.9
12996540,13230,38,91,5.183333333,10.9
2704301,22525,211,197,9.866666667,84.9
5166840,22074,198,80,3.45,69.1
1191855,15277,134,32,3.083333333,33.1
9335138,11607,26,141,12.9,80.1
14585287,20794,145,142,3.783333333,79
13187767,10238,22,32,3.2,44.1
4550661,24641,127,340,3.583333333,7
3547331,14868,220,346,30.01666667,53.1
4752966,16532,258,306,17.21666667,55.9
15388615,21338,100,212,2.233333333,84
14463314,19615,502,61,20.46666667,90
2541353,24940,76,77,14.58333333,73
13401767,19255,527,526,5.316666667,34
8158246,13202,239,239,13.16666667,63
9693995,21392,77,261,14.3,72
14264193,13168,256,323,8.5,63
1481515,13932,24,191,18.23333333,42.1
11760541,18757,432,447,3.25,87.1
1187634,14065,194,174,7.766666667,44.1
8584390,15745,346,134,8.5,14
17244705,17885,547,339,15.21666667,39
6478227,18644,272,346,30.66666667,75.9
5926312,14685,301,38,9.483333333,66
13305594,16583,328,419,10.9,39
8533880,17216,307,93,5.116666667,41
7237626,17637,297,234,2.75,82.9
11619437,18091,341,35,18.2,75.9
3604831,24346,169,199,12.41666667,63
7413992,17624,178,4,15.36666667,61
6267800,19871,143,77,23.35,64.9
5435996,11887,3,98,16.43333333,69.1
2835447,13266,283,90,4.55,69.1
11879127,11373,141,255,29.1,71.1
16793013,12665,343,67,3.833333333,73
9879713,16139,18,178,18.7,81
9724076,18395,108,282,2.9,66.9
4065614,11720,76,341,13.95,69.1
12612491,21511,348,441,6.016666667,57.9
15941596,20273,60,315,9.233333333,72
4628054,22971,114,111,22.88333333,57.9
11743731,17629,140,75,13.31666667,90
13337540,10779,182,176,2.633333333,33.1
14572308,11702,231,231,3.316666667,84
6768990,18104,5,161,14.51666667,81
15706613,20905,66,36,7.966666667,69.1
13152009,16534,85,91,17.7,27
17387349,15446,210,333,4.216666667,50
14056935,20952,48,176,6.966666667,82
4656376,14735,196,199,5.583333333,44.1
6374159,12914,255,37,8.166666667,75.9
12264437,13649,254,113,17.23333333,61
16907181,15819,199,91,13.05,57.9
